chr	start	end	nSNPs	anc	intSize
chr1	26514676	26514678	1	pmex	2
chr1	26514762	26516845	45	pmex	2083
chr1	26517064	26517293	6	pmex	229
chr1	26517529	26518320	13	pmex	791
chr1	26518521	26524445	108	pmex	5924
chr1	26524631	26526075	28	pmex	1444
chr1	26526076	26526078	1	pmex	2
chr1	26526078	26526323	4	pmex	245
chr1	26526508	26527964	35	pmex	1456
chr1	26528376	26528378	1	pmex	2
chr1	26528382	26528788	11	plat	406
chr1	26528812	26528820	4	plat	8
chr1	26528821	26528830	5	plat	9
chr1	26528831	26528833	1	plat	2
chr1	26528834	26528836	1	plat	2
chr1	26529379	26529381	1	pmex	2
chr1	26529387	26530602	28	plat	1215
chr1	26530679	26530681	1	pmex	2
chr1	26530702	26531008	5	plat	306
chr1	26531436	26531438	1	plat	2
chr1	26531617	26531619	1	plat	2
chr1	26531858	26531860	1	plat	2
chr1	26532019	26532021	1	plat	2
chr1	26532043	26532045	1	plat	2
chr1	26532063	26532065	1	plat	2
chr1	26532145	26532147	1	plat	2
chr1	26532169	26532171	1	plat	2
chr1	26532405	26532407	1	plat	2
chr1	26533678	26533680	1	plat	2
chr1	26533990	26533992	1	plat	2
chr1	26534026	26534031	3	pmex	5
chr1	26534033	26534135	4	plat	102
chr1	26534369	26534371	1	pmex	2
chr1	26534400	26534402	1	plat	2
chr1	26534716	26534718	1	plat	2
chr1	26534719	26534721	1	plat	2
chr1	26534732	26534741	3	plat	9
chr1	26534754	26534756	1	plat	2
chr1	26534769	26534771	1	plat	2
chr1	26535195	26535197	1	plat	2
chr1	26535496	26535498	1	pmex	2
chr1	26536317	26536319	1	plat	2
chr1	26536872	26536874	1	plat	2
chr1	26537335	26537337	1	plat	2
chr1	26537365	26537367	1	plat	2
chr1	26537618	26537620	1	plat	2
chr1	26538075	26538077	1	pmex	2
chr1	26538146	26538148	1	pmex	2
chr1	26538267	26538269	1	pmex	2
chr1	26539255	26539257	1	pmex	2
chr1	26539315	26539317	1	plat	2
chr1	26539316	26539318	1	plat	2
chr1	26539468	26539470	1	plat	2
chr1	26539796	26539798	1	plat	2
chr1	26540302	26540304	1	plat	2
chr1	26540507	26540509	1	plat	2
chr1	26540523	26540525	1	pmex	2
chr1	26540741	26540743	1	pmex	2
chr1	26541177	26541179	1	plat	2
chr1	26541488	26541622	20	plat	134
chr1	26542002	26542004	1	plat	2
chr1	26542250	26542252	1	plat	2
chr1	26543306	26543308	1	plat	2
chr1	26544035	26544037	1	plat	2
chr1	26544150	26544152	1	plat	2
chr1	26544152	26544154	1	plat	2
chr1	26544416	26544418	1	pmex	2
chr1	26553249	26553251	1	plat	2
chr1	26553323	26553325	1	plat	2
chr1	26554072	26554074	1	plat	2
chr1	26554243	26554245	1	plat	2
chr1	26554294	26554296	1	plat	2
chr1	26554830	26554832	1	plat	2
chr1	26555347	26555349	1	plat	2
chr1	26555688	26555690	1	plat	2
chr1	26555761	26555763	1	plat	2
chr1	26556014	26556016	1	pmex	2
chr1	26556148	26556150	1	plat	2
chr1	26556157	26556159	1	plat	2
chr1	26556629	26556631	1	plat	2
chr1	26556670	26556672	1	plat	2
chr1	26556739	26556741	1	plat	2
chr1	26557133	26557135	1	plat	2
chr1	26557516	26557518	1	plat	2
chr1	26557573	26557575	1	plat	2
chr1	26557927	26557929	1	plat	2
chr1	26558735	26558737	1	plat	2
chr1	26558815	26558817	1	plat	2
chr1	26559203	26559205	1	pmex	2
chr1	26559421	26559423	1	plat	2
chr1	26561379	26561381	1	pmex	2
chr1	26561396	26561398	1	pmex	2
chr1	26561967	26561969	1	plat	2
chr1	26562058	26562060	1	plat	2
chr1	26562097	26562099	1	plat	2
chr1	26562386	26562388	1	plat	2
chr1	26562939	26562960	3	plat	21
chr1	26563992	26563994	1	plat	2
chr1	26563996	26563998	1	plat	2
chr1	26565255	26565257	1	pmex	2
chr1	26565350	26565352	1	plat	2
chr1	26565570	26565572	1	plat	2
chr1	26565607	26565609	1	plat	2
chr1	26565616	26565618	1	plat	2
chr1	26565990	26565992	1	pmex	2
chr1	26566006	26566008	1	plat	2
chr1	26566062	26566064	1	plat	2
chr1	26566096	26566098	1	plat	2
chr1	26566111	26566113	1	plat	2
chr1	26566170	26566172	1	plat	2
chr1	26566298	26566300	1	plat	2
chr1	26566421	26566423	1	plat	2
chr1	26567052	26567054	1	plat	2
chr1	26569667	26569669	1	pmex	2
chr1	26570788	26570790	1	plat	2
chr1	26571677	26571679	1	plat	2
chr1	26571753	26571755	1	pmex	2
chr1	26572828	26572830	1	plat	2
chr1	26573107	26573109	1	plat	2
chr1	26574227	26574229	1	plat	2
chr1	26574546	26574548	1	plat	2
chr1	26574984	26574986	1	pmex	2
chr1	26575641	26575643	1	pmex	2
chr1	26576811	26576813	1	plat	2
chr1	26578073	26578075	1	plat	2
chr1	26578242	26578244	1	pmex	2
chr1	26578804	26578806	1	plat	2
chr1	26579068	26579070	1	plat	2
chr1	26579275	26579277	1	pmex	2
chr1	26580518	26580520	1	plat	2
chr1	26581230	26581232	1	plat	2
chr1	26581805	26581807	1	plat	2
chr1	26582312	26582314	1	plat	2
chr1	26582619	26582621	1	plat	2
chr1	26583294	26583296	1	plat	2
chr1	26583335	26583337	1	plat	2
chr1	26583450	26583452	1	plat	2
chr1	26583470	26583472	1	plat	2
chr1	26583488	26583490	1	plat	2
chr1	26583743	26583745	1	pmex	2
chr1	26584351	26584353	1	plat	2
chr1	26589479	26589481	1	plat	2
chr1	26589656	26589658	1	plat	2
chr1	26591898	26591900	1	pmex	2
chr1	26592151	26592153	1	pmex	2
chr1	26592381	26592383	1	plat	2
chr1	26593446	26593448	1	plat	2
chr1	26593620	26593622	1	plat	2
chr1	26593688	26593690	1	plat	2
chr1	26593784	26593786	1	plat	2
chr1	26593800	26593802	1	plat	2
chr1	26593867	26593869	1	plat	2
chr1	26593925	26593927	1	plat	2
chr1	26594516	26594518	1	plat	2
chr1	26594697	26594699	1	plat	2
chr1	26594977	26594979	1	plat	2
chr1	26595828	26595830	1	plat	2
chr1	26597073	26597075	1	plat	2
chr1	26597600	26597602	1	pmex	2
chr1	26597604	26597606	1	pmex	2
chr1	26597836	26597838	1	plat	2
chr1	26599358	26599360	1	plat	2
chr1	26600453	26600455	1	plat	2
chr1	26601064	26601066	1	plat	2
chr1	26601088	26601090	1	plat	2
chr1	26601678	26601680	1	plat	2
chr1	26602588	26602590	1	pmex	2
chr1	26602601	26602603	1	plat	2
chr1	26602844	26602846	1	pmex	2
chr1	26603290	26603292	1	plat	2
chr1	26604498	26604500	1	plat	2
chr1	26604729	26604731	1	plat	2
chr1	26604838	26604840	1	plat	2
chr1	26605455	26605457	1	plat	2
chr1	26605685	26605687	1	pmex	2
chr1	26605983	26605985	1	plat	2
chr1	26606046	26606048	1	plat	2
chr1	26606624	26606626	1	plat	2
chr1	26607290	26607292	1	plat	2
chr1	26607521	26607523	1	plat	2
chr1	26607834	26607836	1	plat	2
chr1	26608032	26608034	1	plat	2
chr1	26608118	26608120	1	plat	2
chr1	26608295	26608297	1	plat	2
chr1	26608455	26608457	1	plat	2
chr1	26609434	26609436	1	plat	2
chr1	26610457	26610459	1	plat	2
chr1	26611933	26611935	1	plat	2
chr1	26612174	26612176	1	plat	2
chr1	26612306	26612430	3	plat	124
chr1	26613454	26613456	1	pmex	2
chr1	26614651	26614653	1	plat	2
chr1	26615998	26616000	1	pmex	2
chr1	26616140	26616142	1	plat	2
chr1	26617050	26617052	1	plat	2
chr1	26617147	26617149	1	plat	2
chr1	26618387	26618389	1	plat	2
chr1	26619333	26619335	1	plat	2
chr1	26619848	26619850	1	plat	2
chr1	26620078	26620080	1	plat	2
chr1	26620690	26620692	1	plat	2
chr1	26620691	26620693	1	plat	2
chr1	26621288	26621290	1	plat	2
chr1	26621343	26621345	1	plat	2
chr1	26621619	26621621	1	plat	2
chr1	26622003	26622048	3	plat	45
chr1	26622597	26622599	1	plat	2
chr1	26622934	26622936	1	plat	2
chr1	26622983	26622985	1	plat	2
chr1	26623087	26623089	1	plat	2
chr1	26623141	26623143	1	plat	2
chr1	26623188	26623190	1	plat	2
chr1	26623465	26623467	1	plat	2
chr1	26624118	26624120	1	plat	2
chr1	26624160	26624162	1	plat	2
chr1	26624353	26624355	1	plat	2
chr1	26625424	26625581	4	pmex	157
chr1	26626238	26626240	1	pmex	2
chr1	26626263	26626265	1	plat	2
chr1	26626264	26626266	1	pmex	2
chr1	26626702	26626704	1	plat	2
chr1	26627130	26627132	1	plat	2
chr1	26627368	26627370	1	plat	2
chr1	26627748	26627750	1	plat	2
chr1	26628540	26628542	1	plat	2
chr1	26628959	26628961	1	plat	2
chr1	26629186	26629188	1	plat	2
chr1	26629354	26629356	1	plat	2
chr1	26629842	26629844	1	plat	2
chr1	26629987	26629989	1	plat	2
chr1	26630245	26630247	1	plat	2
chr1	26630443	26630445	1	plat	2
chr1	26631339	26631341	1	plat	2
chr1	26632728	26632730	1	plat	2
chr1	26632772	26632774	1	plat	2
chr1	26633826	26633828	1	plat	2
chr1	26638036	26638038	1	plat	2
chr1	26639073	26639075	1	plat	2
chr1	26639348	26639350	1	plat	2
chr1	26639875	26639877	1	plat	2
chr1	26640001	26640003	1	plat	2
chr1	26640072	26640074	1	plat	2
chr1	26640359	26640557	4	plat	198
chr1	26642151	26642153	1	plat	2
chr1	26642537	26642539	1	plat	2
chr1	26643242	26643244	1	plat	2
chr1	26643330	26643332	1	plat	2
chr1	26643601	26643603	1	pmex	2
chr1	26644025	26644027	1	plat	2
chr1	26645094	26645424	4	plat	330
chr1	26646113	26646115	1	plat	2
chr1	26646120	26646122	1	plat	2
chr1	26646543	26646545	1	plat	2
chr1	26646544	26646546	1	plat	2
chr1	26646621	26646623	1	plat	2
chr1	26647667	26647669	1	pmex	2
chr1	26647670	26647672	1	plat	2
chr1	26650475	26650477	1	plat	2
chr1	26650653	26650655	1	plat	2
chr1	26650876	26650878	1	pmex	2
chr1	26651491	26651612	3	plat	121
chr1	26652805	26652807	1	plat	2
chr1	26653972	26653974	1	plat	2
chr1	26653984	26653986	1	plat	2
chr1	26654084	26654086	1	plat	2
chr1	26654328	26654330	1	plat	2
chr1	26655110	26655112	1	plat	2
chr1	26655112	26655114	1	plat	2
chr1	26655629	26655631	1	plat	2
chr1	26656004	26656006	1	plat	2
chr1	26656244	26656246	1	plat	2
chr1	26656335	26656337	1	plat	2
chr1	26656532	26656534	1	plat	2
chr1	26656535	26656537	1	plat	2
chr1	26657055	26657057	1	pmex	2
chr1	26658773	26658775	1	plat	2
chr1	26659507	26659509	1	plat	2
chr1	26662120	26662122	1	plat	2
chr1	26662323	26662344	3	plat	21
chr1	26664697	26664699	1	plat	2
chr1	26665954	26665956	1	plat	2
chr1	26666404	26666406	1	plat	2
chr1	26668219	26668221	1	plat	2
chr1	26668221	26668223	1	plat	2
chr1	26668384	26668386	1	plat	2
chr1	26668894	26668896	1	plat	2
chr1	26669476	26669478	1	pmex	2
chr1	26671221	26671223	1	plat	2
chr1	26671414	26671416	1	plat	2
chr1	26671663	26671665	1	plat	2
chr1	26673172	26673174	1	plat	2
chr1	26673871	26673873	1	plat	2
chr1	26673872	26673874	1	plat	2
chr1	26674161	26674163	1	plat	2
chr1	26674974	26674976	1	pmex	2
chr1	26675215	26675217	1	plat	2
chr1	26675479	26675481	1	pmex	2
chr1	26675491	26675493	1	pmex	2
chr1	26675935	26675937	1	plat	2
chr1	26677052	26677054	1	plat	2
chr1	26678228	26678230	1	plat	2
chr1	26678737	26678739	1	pmex	2
chr1	26678738	26678740	1	pmex	2
chr1	26681056	26681058	1	plat	2
chr1	26681626	26681628	1	plat	2
chr1	26682027	26682029	1	plat	2
chr1	26682100	26682102	1	plat	2
chr1	26682396	26682398	1	plat	2
chr1	26683629	26683631	1	plat	2
chr1	26683638	26683640	1	pmex	2
chr1	26684036	26684038	1	plat	2
chr1	26685179	26685181	1	plat	2
chr1	26685951	26685953	1	plat	2
chr1	26686134	26686136	1	plat	2
chr1	26686251	26686253	1	plat	2
chr1	26686446	26686448	1	plat	2
chr1	26687237	26687239	1	plat	2
chr1	26687453	26687455	1	plat	2
chr1	26687466	26687468	1	plat	2
chr1	26687468	26687573	4	plat	105
chr1	26688519	26688629	6	plat	110
chr1	26689571	26689573	1	plat	2
chr1	26689637	26689639	1	plat	2
chr1	26690169	26690171	1	plat	2
chr1	26690820	26690822	1	plat	2
chr1	26690848	26690850	1	plat	2
chr1	26691502	26691504	1	plat	2
chr1	26692163	26692165	1	plat	2
chr1	26692220	26692222	1	plat	2
chr1	26692688	26692690	1	plat	2
chr1	26692913	26692915	1	plat	2
chr1	26693441	26693443	1	plat	2
chr1	26693500	26693502	1	plat	2
chr1	26694163	26694165	1	plat	2
chr1	26694283	26694285	1	plat	2
chr1	26695421	26695457	4	plat	36
chr1	26695514	26695516	1	plat	2
chr1	26695614	26695616	1	plat	2
chr1	26696301	26696303	1	plat	2
chr1	26696542	26696544	1	plat	2
chr1	26696709	26696716	4	plat	7
chr1	26696716	26696718	1	plat	2
chr1	26697442	26697444	1	plat	2
chr1	26698113	26698115	1	plat	2
chr1	26698406	26698408	1	plat	2
chr1	26700061	26700063	1	plat	2
chr1	26701499	26701501	1	plat	2
chr1	26701954	26701956	1	plat	2
chr1	26702443	26702445	1	plat	2
chr1	26702477	26702479	1	plat	2
chr1	26702702	26702704	1	plat	2
chr1	26703231	26703233	1	plat	2
chr1	26703607	26703609	1	plat	2
chr1	26703644	26703646	1	plat	2
chr1	26704559	26704561	1	plat	2
chr1	26704604	26704606	1	plat	2
chr1	26704939	26704941	1	plat	2
chr1	26705112	26705114	1	plat	2
chr1	26705837	26705839	1	plat	2
chr1	26706382	26706384	1	plat	2
chr1	26706397	26706399	1	plat	2
chr1	26706841	26706843	1	plat	2
chr1	26707127	26707129	1	plat	2
chr1	26707133	26707135	1	plat	2
chr1	26710958	26710960	1	plat	2
chr1	26711048	26711050	1	plat	2
chr1	26712632	26712634	1	plat	2
chr1	26712779	26712781	1	plat	2
chr1	26713620	26713622	1	plat	2
chr1	26713622	26713624	1	plat	2
chr1	26713942	26713944	1	plat	2
chr1	26713949	26713951	1	plat	2
chr1	26714293	26714331	3	plat	38
chr1	26714481	26714645	4	plat	164
chr1	26714964	26714966	1	plat	2
chr1	26716286	26716288	1	plat	2
chr1	26716509	26716511	1	plat	2
chr1	26717353	26717355	1	plat	2
chr1	26720561	26720563	1	plat	2
chr1	26721951	26721953	1	plat	2
chr1	26725805	26725807	1	plat	2
chr1	26727865	26727867	1	plat	2
chr1	26729395	26729397	1	plat	2
chr1	26730169	26730171	1	plat	2
chr1	26730742	26730744	1	plat	2
chr1	26730992	26730994	1	plat	2
chr1	26731191	26731193	1	plat	2
chr1	26734238	26734240	1	pmex	2
chr1	26734394	26734396	1	plat	2
chr1	26734489	26734491	1	plat	2
chr1	26734611	26734613	1	plat	2
chr1	26736594	26736596	1	plat	2
chr1	26737060	26737078	3	pmex	18
chr1	26737785	26737787	1	plat	2
chr1	26738422	26738424	1	plat	2
chr1	26738461	26738463	1	plat	2
chr1	26738990	26738992	1	plat	2
chr1	26739465	26739467	1	plat	2
chr1	26740604	26740606	1	pmex	2
chr1	26740629	26740631	1	plat	2
chr1	26741403	26741405	1	plat	2
chr1	26742260	26742262	1	pmex	2
chr1	26742438	26742440	1	plat	2
chr1	26743905	26743907	1	plat	2
chr1	26745262	26745264	1	plat	2
chr1	26746265	26746267	1	plat	2
chr1	26746604	26746606	1	plat	2
chr1	26746833	26746835	1	plat	2
chr1	26746834	26746836	1	plat	2
chr1	26747331	26747387	3	plat	56
chr1	26747665	26747667	1	plat	2
chr1	26747914	26747916	1	plat	2
chr1	26748695	26748697	1	plat	2
chr1	26748750	26748752	1	plat	2
chr1	26748897	26748899	1	pmex	2
chr1	26749448	26749450	1	plat	2
chr1	26749539	26749541	1	plat	2
chr1	26750769	26750771	1	plat	2
chr1	26753079	26753081	1	pmex	2
chr1	26753096	26753098	1	pmex	2
chr1	26758375	26758377	1	plat	2
chr1	26760812	26760814	1	plat	2
chr1	26760996	26760998	1	plat	2
chr1	26761007	26761009	1	plat	2
chr1	26761800	26761802	1	plat	2
chr1	26765280	26765282	1	plat	2
chr1	26766281	26766289	5	plat	8
chr1	26766318	26766334	8	plat	16
chr1	26766335	26766379	9	plat	44
chr1	26767026	26767028	1	plat	2
chr1	26767183	26767185	1	plat	2
chr1	26767425	26767427	1	plat	2
chr1	26767444	26767446	1	pmex	2
chr1	26767778	26767780	1	plat	2
chr1	26768180	26768182	1	pmex	2
chr1	26768877	26768879	1	pmex	2
chr1	26769290	26769292	1	pmex	2
chr1	26769675	26769677	1	plat	2
chr1	26769742	26769744	1	pmex	2
chr1	26769747	26769749	1	plat	2
chr1	26769756	26769758	1	plat	2
chr1	26769891	26769893	1	plat	2
chr1	26770729	26770731	1	plat	2
chr1	26773664	26773666	1	pmex	2
chr1	26775303	26775305	1	plat	2
chr1	26775834	26775836	1	plat	2
chr1	26776138	26776146	3	pmex	8
chr1	26777071	26777073	1	plat	2
chr1	26777669	26777671	1	plat	2
chr1	26777670	26777672	1	plat	2
chr1	26777765	26777767	1	plat	2
chr1	26779659	26779661	1	plat	2
chr1	26779700	26779702	1	pmex	2
chr1	26780650	26780652	1	plat	2
chr1	26780708	26780890	5	plat	182
chr1	26781071	26781073	1	plat	2
chr1	26782042	26782044	1	plat	2
chr1	26782438	26782440	1	plat	2
chr1	26782444	26782457	3	pmex	13
chr1	26783672	26783674	1	plat	2
chr1	26784635	26784637	1	plat	2
chr1	26785424	26785426	1	plat	2
chr1	26785822	26785824	1	plat	2
chr1	26785972	26786073	6	plat	101
chr1	26786571	26786573	1	plat	2
chr1	26786828	26786830	1	pmex	2
chr1	26786915	26786917	1	plat	2
chr1	26786931	26786933	1	plat	2
chr1	26787145	26787147	1	plat	2
chr1	26787351	26787802	5	plat	451
chr1	26788151	26788153	1	plat	2
chr1	26788225	26788452	6	plat	227
chr1	26788706	26789557	19	plat	851
chr1	26789598	26789600	1	plat	2
chr1	26789621	26789623	1	plat	2
chr1	26789655	26789657	1	plat	2
chr1	26789927	26789929	1	plat	2
chr1	26790060	26790062	1	plat	2
chr1	26790460	26790871	7	plat	411
chr1	26790916	26790918	1	plat	2
chr1	26790918	26790920	1	plat	2
chr1	26791068	26791070	1	plat	2
chr1	26791247	26791249	1	plat	2
chr1	26791528	26791530	1	plat	2
chr1	26791865	26792043	3	plat	178
chr1	26792282	26792284	1	plat	2
chr1	26792417	26792428	3	plat	11
chr1	26792476	26792619	3	plat	143
chr1	26792980	26793030	3	plat	50
chr1	26793200	26793202	1	plat	2
chr1	26793226	26793228	1	plat	2
chr1	26793349	26793351	1	plat	2
chr1	26793364	26793366	1	plat	2
chr1	26793748	26793750	1	plat	2
chr1	26793790	26793792	1	plat	2
chr1	26794131	26794133	1	plat	2
chr1	26794597	26794599	1	plat	2
chr1	26795193	26795195	1	plat	2
chr1	26795246	26795248	1	plat	2
chr1	26795304	26795306	1	plat	2
chr1	26795522	26795524	1	plat	2
chr1	26795754	26795756	1	plat	2
chr1	26795802	26795804	1	plat	2
chr1	26795874	26795876	1	plat	2
chr1	26796069	26796071	1	plat	2
chr1	26796489	26796551	3	plat	62
chr1	26796723	26796725	1	plat	2
chr1	26796980	26796982	1	plat	2
chr1	26796993	26797168	6	plat	175
chr1	26797515	26797517	1	plat	2
chr1	26797610	26797612	1	plat	2
chr1	26797852	26797854	1	plat	2
chr1	26797856	26797980	5	plat	124
chr1	26798046	26798048	1	plat	2
chr1	26798100	26798102	1	plat	2
chr1	26798104	26798106	1	plat	2
chr1	26798106	26798108	1	plat	2
chr1	26798271	26798273	1	plat	2
chr1	26798463	26798465	1	plat	2
chr1	26798680	26798682	1	plat	2
chr1	26798803	26798840	3	plat	37
chr1	26799779	26799781	1	plat	2
chr1	26799826	26799895	4	plat	69
chr1	26799929	26799931	1	plat	2
chr1	26800001	26800003	1	plat	2
chr1	26800262	26800719	8	plat	457
chr1	26800850	26800852	1	plat	2
chr1	26801362	26801364	1	plat	2
chr1	26801409	26801411	1	plat	2
chr1	26801428	26801430	1	plat	2
chr1	26801475	26801788	5	plat	313
chr1	26801919	26801921	1	plat	2
chr1	26802772	26802774	1	plat	2
chr1	26803048	26803050	1	plat	2
chr1	26803114	26803116	1	plat	2
chr1	26803695	26803697	1	plat	2
chr1	26803773	26803775	1	plat	2
chr1	26803996	26803998	1	plat	2
chr1	26804721	26804723	1	plat	2
chr1	26805424	26805426	1	plat	2
chr1	26805431	26805433	1	plat	2
chr1	26805742	26805928	4	plat	186
chr1	26806202	26806204	1	plat	2
chr1	26806203	26806205	1	plat	2
chr1	26806560	26806562	1	pmex	2
chr1	26806824	26806826	1	plat	2
chr1	26807269	26807271	1	plat	2
chr1	26807291	26807293	1	plat	2
chr1	26807575	26807577	1	plat	2
chr1	26807588	26807590	1	plat	2
chr1	26807607	26807609	1	plat	2
chr1	26807889	26807891	1	plat	2
chr1	26807902	26807904	1	plat	2
chr1	26807993	26807995	1	plat	2
chr1	26808183	26808185	1	plat	2
chr1	26808719	26808721	1	plat	2
chr1	26808835	26808837	1	plat	2
chr1	26810169	26810171	1	plat	2
chr1	26810319	26810321	1	plat	2
chr1	26810320	26810322	1	plat	2
chr1	26810367	26810552	6	plat	185
chr1	26813864	26813866	1	plat	2
chr1	26815224	26815226	1	plat	2
chr1	26815517	26815519	1	plat	2
chr1	26815753	26815755	1	plat	2
chr1	26815770	26815772	1	plat	2
chr1	26816843	26816845	1	plat	2
chr1	26816877	26816879	1	plat	2
chr1	26817381	26817383	1	plat	2
chr1	26817425	26817427	1	plat	2
chr1	26817463	26817465	1	plat	2
chr1	26817846	26817848	1	plat	2
chr1	26818159	26818161	1	plat	2
chr1	26818881	26818883	1	plat	2
chr1	26819431	26819433	1	plat	2
chr1	26819436	26819438	1	plat	2
chr1	26819491	26819529	3	plat	38
chr1	26819645	26819647	1	plat	2
chr1	26820178	26820180	1	plat	2
chr1	26820297	26820299	1	plat	2
chr1	26820686	26820688	1	plat	2
chr1	26820876	26820878	1	plat	2
chr1	26822216	26822218	1	pmex	2
chr1	26823232	26823234	1	plat	2
chr1	26824739	26824741	1	plat	2
chr1	26824990	26824992	1	plat	2
chr1	26825314	26825316	1	plat	2
chr1	26825828	26825830	1	plat	2
chr1	26825985	26825987	1	plat	2
chr1	26827467	26827469	1	plat	2
chr1	26828188	26828190	1	plat	2
chr1	26828241	26828243	1	plat	2
chr1	26829788	26829790	1	plat	2
chr1	26829871	26829873	1	plat	2
chr1	26830008	26830010	1	plat	2
chr1	26831103	26831105	1	plat	2
chr1	26831788	26831790	1	plat	2
chr1	26831846	26831848	1	plat	2
chr1	26834207	26834209	1	plat	2
chr1	26834334	26834343	3	plat	9
chr1	26834827	26834829	1	plat	2
chr1	26835153	26835155	1	pmex	2
chr1	26835248	26835250	1	plat	2
chr1	26835866	26835868	1	plat	2
chr1	26838510	26838512	1	plat	2
chr1	26838560	26838562	1	plat	2
chr1	26838886	26838888	1	plat	2
chr1	26839124	26839126	1	plat	2
chr1	26840258	26840260	1	plat	2
chr1	26840319	26840321	1	plat	2
chr1	26840861	26840863	1	plat	2
chr1	26841303	26841305	1	plat	2
chr1	26842304	26842306	1	plat	2
chr1	26842549	26842551	1	plat	2
chr1	26843268	26843270	1	plat	2
chr1	26846714	26846716	1	pmex	2
chr1	26848513	26848515	1	plat	2
chr1	26849658	26849660	1	plat	2
chr1	26850211	26850213	1	plat	2
chr1	26850642	26850644	1	plat	2
chr1	26850662	26850664	1	plat	2
chr1	26851030	26851032	1	plat	2
chr1	26853023	26853025	1	plat	2
chr1	26853148	26853150	1	plat	2
chr1	26853212	26853214	1	plat	2
chr1	26853258	26853260	1	plat	2
chr1	26853571	26853573	1	plat	2
chr1	26854081	26854083	1	plat	2
chr1	26854615	26854617	1	plat	2
chr1	26854644	26854646	1	plat	2
chr1	26855274	26855276	1	plat	2
chr1	26855532	26855534	1	plat	2
chr1	26855544	26855546	1	plat	2
chr1	26856247	26856249	1	plat	2
chr1	26857478	26857480	1	pmex	2
chr1	26858297	26858299	1	plat	2
chr1	26860402	26860404	1	plat	2
chr1	26861658	26861660	1	plat	2
chr1	26862409	26862411	1	plat	2
chr1	26862487	26862489	1	pmex	2
chr1	26862936	26862938	1	plat	2
chr1	26863060	26863062	1	plat	2
chr1	26863247	26863249	1	plat	2
chr1	26863656	26863658	1	plat	2
chr1	26863909	26863911	1	plat	2
chr1	26864151	26864153	1	pmex	2
chr1	26864425	26864427	1	pmex	2
chr1	26864462	26864464	1	plat	2
chr1	26865199	26865201	1	pmex	2
chr1	26865221	26865223	1	pmex	2
chr1	26865716	26865718	1	plat	2
chr1	26866420	26866422	1	plat	2
chr1	26866872	26866874	1	plat	2
chr1	26866882	26866884	1	plat	2
chr1	26869101	26869103	1	plat	2
chr1	26869108	26869110	1	plat	2
chr1	26870661	26870663	1	plat	2
chr1	26870701	26870703	1	plat	2
chr1	26874082	26874084	1	plat	2
chr1	26874702	26874704	1	plat	2
chr1	26877144	26877146	1	plat	2
chr1	26877381	26877383	1	plat	2
chr1	26879006	26879008	1	plat	2
chr1	26879962	26879964	1	plat	2
chr1	26880307	26880309	1	plat	2
chr1	26880400	26880402	1	plat	2
chr1	26882082	26882084	1	plat	2
chr1	26882348	26882350	1	plat	2
chr1	26882415	26882417	1	plat	2
chr1	26883431	26883433	1	plat	2
chr1	26884444	26884446	1	plat	2
chr1	26885505	26885507	1	pmex	2
